date,close,high,low,open,volume
2015-02-13,28.2573184967041,28.30178951797747,27.939345774863444,28.30178951797747,217088800
2015-02-17,28.42409324645996,28.657570397556903,28.221746155981133,28.3484904589152,252609600
2015-02-18,28.621986389160156,28.635327356291665,28.339590144164582,28.379614742019832,179566800
2015-02-19,28.561954498291016,28.690922861865086,28.535272558559186,28.568624983223973,149449600
2015-02-20,28.795425415039062,28.795425415039062,28.473006272373873,28.599748851580394,195793600
2015-02-23,29.573678970336914,29.573678970336914,28.831002433052117,28.911051624628524,283896400
2015-02-24,29.389131546020508,29.707106062803202,29.16677297786456,29.56034859351888,276912400
2015-02-25,28.637556076049805,29.262386449737566,28.495246740191888,29.253490207727708,298846800
2015-02-26,28.999996185302734,29.100056835246285,28.15281081330094,28.637550731789126,365150000
2015-02-27,28.56418228149414,29.033358981619905,28.51526312656748,28.906612973058365,248059200
2015-03-02,28.70426368713379,28.968870897881935,28.528601929913908,28.739841868545096,192386800
2015-03-03,28.76430320739746,28.799881390989704,28.481906888632807,28.67536114133918,151265200
2015-03-04,28.581968307495117,28.80877499266501,28.533052544931437,28.706491953319468,126665200
2015-03-05,28.10834312438965,28.628661280150922,27.963809737857854,28.590860736485048,226068400
2015-03-06,28.150592803955078,28.76652525661798,28.074991709340917,28.550837186219347,291368400
2015-03-09,28.27066421508789,28.81099722348831,27.808158051686863,28.452998147289698,354114000
2015-03-10,27.685863494873047,28.288454960913256,27.5279891281801,28.108345078545167,275426400
2015-03-11,27.181106567382812,27.74367338378652,27.15220056885229,27.739226959574506,275756000
2015-03-12,27.67252540588379,27.772587787665888,27.04547425993589,27.19667816658453,193450800
2015-03-13,27.48128890991211,27.883758988182482,27.256708024223766,27.661400466261505,207309200
2015-03-16,27.783700942993164,27.783700942993164,27.321196435001667,27.54577735550877,143497200
2015-03-17,28.248430252075195,28.31069037432514,27.93935200486218,27.994941642079787,204092400
2015-03-18,28.5664005279541,28.71982845602437,28.09944795575962,28.23953321847968,261083600
2015-03-19,28.350719451904297,28.739846973793178,28.328483932802918,28.628667681824925,183238000
2015-03-20,27.994937896728516,28.55083249807218,27.830393067587416,28.517480077372603,274780400
2015-03-23,28.28622817993164,28.428537502319035,28.13280025254547,28.266216726686977,150838800
2015-03-24,28.170604705810547,28.470786706839743,28.141697009126034,28.29067852409887,131369200
2015-03-25,27.434600830078125,28.199514883696004,27.434600830078125,28.137254753092005,206620800
2015-03-26,27.625822067260742,27.768131384433865,27.261154229947007,27.296732407470724,190291600
2015-03-27,27.405689239501953,27.728108434323467,27.330088152452873,27.69920243570958,158184800
2015-03-30,28.099454879760742,28.10612536584905,27.57246442478671,27.5835830325748,188398800
2015-03-31,27.668075561523438,28.12613365015108,27.652510530253405,28.03718988726754,168362400
2015-04-01,27.62804412841797,27.82149663766878,27.372331509466417,27.75478840786898,162485600
2015-04-02,27.865976333618164,27.919341916192426,27.614711756555614,27.801492143796175,128880400
2015-04-06,28.31735610961914,28.352934285772125,27.645834151109312,27.676964207012766,148776000
2015-04-07,28.01939582824707,28.488570715367082,28.012725344497895,28.381839582458724,140049200
2015-04-08,27.92823028564453,28.106117783496007,27.788145026197608,27.983819916665507,149316800
2015-04-09,28.141695022583008,28.146143143202508,27.7192151726219,27.98382066980979,129936000
2015-04-10,28.26177406311035,28.28623364166175,27.85263510636203,28.006061366912018,160752000
2015-04-13,28.2061767578125,28.588635364311845,28.152811190225506,28.544160947811203,145460400
2015-04-14,28.08388900756836,28.30402352421156,27.997169298088878,28.239539333182478,102098400
2015-04-15,28.19061851501465,28.268443673239815,28.019403166919286,28.10834693194571,115881600
2015-04-16,28.054977416992188,28.261770933185833,28.04163644706391,28.07943699283474,113476000
2015-04-17,27.739229202270508,28.04830745205387,27.674745018986492,27.917116721430638,207828000
2015-04-20,28.37295150756836,28.48857721065811,27.83262014670152,27.92156390871118,188217200
2015-04-21,28.21952247619629,28.506363493308605,28.166155206372657,28.484129675573577,129740400
2015-04-22,28.599760055541992,28.655349701672606,28.088336329017185,28.237316173496495,150618000
2015-04-23,28.83323097229004,28.999999874384436,28.493022683451226,28.528600863532645,183083600
2015-04-24,28.968870162963867,29.04669700871143,28.73539301864322,29.015566948996813,178103600
2015-04-27,29.4958553314209,29.602589860344253,29.162317562609108,29.420254251458086,387816800
2015-04-28,29.031129837036133,29.916115857851434,28.810997058474765,29.89833016079196,475696000
2015-04-29,28.604202270507812,29.26015928080993,28.528601181683193,28.942188199206498,253544400
2015-04-30,27.828170776367188,28.60420158242397,27.701426480269312,28.60420158242397,332781600
2015-05-01,28.67314338684082,28.93552832291123,27.8615357805452,28.03942165877012,234050400
2015-05-04,28.61754608154297,29.033358897210668,28.5197077719741,28.795433608675246,203953200
2015-05-05,27.97270393371582,28.561952684862618,27.968255813068883,28.49524444684628,197085600
2015-05-06,27.79704475402832,28.1839481830708,27.430152781583676,28.141699512749295,288564000
2015-05-07,27.96897315979004,28.152068713553735,27.69209562693978,27.85956113478025,175763600
2015-05-08,28.49593162536621,28.49593162536621,28.158767256911965,28.286040975612977,222201600
2015-05-11,28.205659866333008,28.482535721818746,28.05159103941516,28.44457727863671,168143200
2015-05-12,28.105178833007812,28.330697825742963,27.870726438466505,28.04489029564702,192640000
2015-05-13,28.136436462402344,28.39991557556274,28.10517637300595,28.167696551798738,138776800
2015-05-14,28.792909622192383,28.792909622192383,28.393226674292507,28.44904852443522,180814000
2015-05-15,28.752717971801758,28.913485164093117,28.62767757937407,28.819704869772348,152832000
2015-05-18,29.069786071777344,29.18812811681569,28.661169736097783,28.66563643791863,203531600
2015-05-19,29.042987823486328,29.223850035423112,28.946972489400906,29.181424892950112,178532800
2015-05-20,29.040752410888672,29.246176365558323,28.87998524513075,29.02735571492461,145819600
2015-05-21,29.337718963623047,29.391309143552125,28.98939131181877,29.04298149174785,158921600
2015-05-22,29.594501495361328,29.690516819846707,29.339954073068743,29.384614265161087,182384000
2015-05-26,28.942502975463867,29.677120208049125,28.830859309109393,29.607901680044442,282790400
2015-05-27,29.482866287231445,29.53198978694991,29.038526549453405,29.103278395212143,183332800
2015-05-28,29.424808502197266,29.46276694515732,29.272974730357046,29.442671900136368,122933200
2015-05-29,29.089876174926758,29.351121969971384,29.005025890228723,29.301998479577218,203538000
2015-06-01,29.147933959960938,29.337729601489205,29.038525321021584,29.08988046597465,128451200
2015-06-02,29.018423080444336,29.174723530965508,28.875519324668655,28.99609298447233,134670400
2015-06-03,29.054141998291016,29.237239217254434,29.005018520378577,29.17471904665565,123934000
2015-06-04,28.884450912475586,29.156861744311495,28.783972289246318,28.93357440064891,153800400
2015-06-05,28.72591781616211,28.95813858108162,28.661165980173738,28.915713437081244,142507200
2015-06-08,28.536121368408203,28.85095732045085,28.31953238640107,28.78173538640273,210699200
2015-06-09,28.451278686523438,28.598649180909273,28.04936240860745,28.29051149393801,224301600
2015-06-10,28.777273178100586,28.87998344548777,28.54728578924955,28.562915834749408,156349200
2015-06-11,28.712520599365234,29.0675466815236,28.687958853657094,28.844259323120394,141563600
2015-06-12,28.395456314086914,28.654470498138785,28.38205961613511,28.62321040055288,147544800
2015-06-15,28.339628219604492,28.41108009883974,28.069450748010365,28.156532672592473,175955600
2015-06-16,28.491466522216797,28.547288361681776,28.216824026035603,28.364192796378532,125976400
2015-06-17,28.424484252929688,28.553989639077844,28.299442161288418,28.518264543999997,131672400
2015-06-18,28.553987503051758,28.65000113774058,28.40661872861507,28.408852079248966,141628800
2015-06-19,28.26818084716797,28.540591712541328,28.223524054356492,28.516029965430786,218867600
2015-06-22,28.493696212768555,28.594174829480085,28.37535420087142,28.46690111999015,136157200
2015-06-23,28.364192962646484,28.49370003981576,28.330699518061692,28.464673296400864,121075600
2015-06-24,28.605342864990234,28.982699035849468,28.384288863009008,28.404383907031253,221123600
2015-06-25,28.46914291381836,28.84873080458355,28.46914291381836,28.772813907849564,127752400
2015-06-26,28.301671981811523,28.578547822431265,28.248083494105483,28.507095937640774,176267200
2015-06-29,27.80596923828125,28.239147177225394,27.794805894589647,28.01362651067182,196645600
2015-06-30,28.006938934326172,28.16100778702475,27.87966518317664,28.03819903435955,177482800
2015-07-01,28.26818084716797,28.344099439204413,28.131975414481285,28.33516773993263,120955200
2015-07-02,28.232454299926758,28.288276139840534,28.082850474261843,28.230220949336946,108844000
2015-07-06,28.134204864501953,28.185561702307453,27.877424082568883,27.897520829030935,112241600
2015-07-07,28.06498146057129,28.167693414798702,27.636268547149896,28.109638239436453,187787200
2015-07-08,27.36833381652832,27.830538620225102,27.361635467764923,27.794813525637824,243046400
2015-07-09,26.810110092163086,27.701026076730777,26.620316199206663,27.654135941074284,314380000
2015-07-10,27.52686309814453,27.654136814244254,27.064658370882672,27.22765887920902,245418000
2015-07-13,28.05828857421875,28.08061696799642,27.75908264624676,27.91761645667965,165762000
2015-07-14,28.04712677001953,28.216825648745473,27.919853036861934,28.1431404075628,127072400
2015-07-15,28.317302703857422,28.390987940927992,28.040426856633054,28.07168695050287,134596800
2015-07-16,28.694660186767578,28.70806029162525,28.43564770992104,28.52272965247309,144889600
2015-07-17,28.942502975463867,28.942502975463867,28.649997114750235,28.82192931492253,184658800
2015-07-20,29.489559173583984,29.690516406826855,29.183653216059472,29.243941748870032,235600800
2015-07-21,29.1948184967041,29.679351595599233,29.0988065798831,29.66372325413515,307025600
2015-07-22,27.960041046142578,28.02256122890645,27.238822186865725,27.238822186865725,461802400
2015-07-23,27.946643829345703,28.377586753004575,27.92431373287769,28.17886115997897,203998000
2015-07-24,27.799274444580078,28.076150275307967,27.665302378327695,27.982369999286025,168649200
2015-07-27,27.412988662719727,27.60055093250438,27.267853240365948,27.484440550364504,177822000
2015-07-28,27.5492000579834,27.667543816372877,27.36387280220841,27.5492000579834,134472400
2015-07-29,27.462112426757812,27.57598945941344,27.30134525207867,27.497839222707576,148046800
2015-07-30,27.323671340942383,27.36832812577778,27.176300884600714,27.31250629295996,134513200
2015-07-31,27.084753036499023,27.383957232446935,26.997671116571073,27.375025535076492,171540000
2015-08-03,26.446147918701172,27.368323839136117,26.240722311411144,27.129406500238854,279904000
2015-08-04,25.597658157348633,26.28091680951395,25.287288919695296,26.218396632655303,496554400
2015-08-05,25.767358779907227,26.22286514738283,25.030509893554626,25.220303787449335,397250400
2015-08-06,25.823429107666016,26.13071799542475,25.596889351141915,26.011840324697488,211612000
2015-08-07,25.91090965270996,26.07464798007613,25.68212639758036,25.700070652053586,154681600
2015-08-10,26.852964401245117,26.913524125357984,26.137453032004053,26.137453032004053,219806400
2015-08-11,25.455583572387695,26.507541906594625,25.419696776558233,26.42455101739805,388331200
2015-08-12,25.84810447692871,25.88847819074605,24.589792392756152,25.240257021476328,404870000
2015-08-13,25.82792091369629,26.108293477433204,25.691098965692007,26.027546042176308,194143200
2015-08-14,26.00960350036621,26.08810748113109,25.57222295663443,25.641754809417833,171718000
2015-08-17,26.27875328063965,26.388658816381827,25.906417796532466,26.02753891625681,163538800
2015-08-18,26.13072967529297,26.34157044516852,26.020824081133032,26.115028876127262,138242800
2015-08-19,25.796520233154297,26.135209069986114,25.722501463015533,26.041004295950447,193146000
2015-08-20,25.26717758178711,25.648483611062783,25.038392595214948,25.58792388594571,274006400
2015-08-21,23.721755981445312,25.098945507782958,23.69708306556159,24.769227187571232,513102000
2015-08-24,23.129610061645508,24.403622752777807,20.63541571949694,21.279151586799312,648825200
2015-08-25,23.268680572509766,24.921757912591616,23.21484951655128,24.921757912591616,414406400
2015-08-26,24.60325050354004,24.648109423295963,23.562507821628127,24.020074279164454,387098400
2015-08-27,25.32773780822754,25.399513122615115,24.67727305900723,25.17297330263905,338464400
2015-08-28,25.410728454589844,25.415213663018278,25.018206833650943,25.1595140011359,212657600
2015-08-31,25.291847229003906,25.688854003074386,25.121380241072895,25.128108908407583,224917200
2015-09-01,24.16138458251953,25.09446351743567,24.080637153090667,24.706428875535263,307383600
2015-09-02,25.197641372680664,25.197641372680664,24.4776448587597,24.724374075491905,247555200
2015-09-03,24.75577735900879,25.296334790713942,24.68175858892311,25.231288148328805,212935600
2015-09-04,24.509048461914062,24.7737202433098,24.33858316703833,24.441760070123664,199985200
2015-09-08,25.1909122467041,25.246986756530266,24.744559627640125,25.065305892296124,219374400
2015-09-09,24.70642852783203,25.574460815088862,24.6211941806021,25.516144558967323,340043200
2015-09-10,25.249235153198242,25.408486586892877,24.650359681855335,24.733348877420127,251571200
2015-09-11,25.617082595825195,25.617082595825195,25.06755300397029,25.074281672328418,199662000
2015-09-14,25.863807678222656,26.218199009025287,25.762874239912513,26.148667160912005,233453600
2015-09-15,26.081378936767578,26.137453453474166,25.664184395569876,26.00287495563004,173364800
2015-09-16,26.110536575317383,26.139694705489024,25.892967195070767,26.074648066252323,148694000
2015-09-17,25.55203628540039,26.128482269521882,25.50717735491766,25.94231616788589,256450400
2015-09-18,25.446613311767578,25.6372680249508,25.09222369020749,25.168484206474112,297141200
2015-09-21,25.841381072998047,25.877269586482125,25.493720082728235,25.495961831377105,200888000
2015-09-22,25.43539810180664,25.61035029936734,25.238014731218577,25.430911182697873,201384800
2015-09-23,25.64175033569336,25.731469888596294,25.412967101486103,25.486984149717248,143026800
2015-09-24,25.794269561767578,25.906418559862217,25.20436644784261,25.401748068436333,200878000
2015-09-25,25.729225158691406,26.173335982439163,25.574458980357516,26.117261478551004,224607600
2015-09-28,25.220067977905273,25.69782210773061,25.220067977905273,25.536327271942337,208436000
2015-09-29,24.46194839477539,25.46007589130481,24.192791379564408,25.307553126349635,293461600
2015-09-30,24.74007225036621,25.018201315562724,24.38792442798784,24.710912412608344,265892000
2015-10-01,24.578580856323242,24.58755298372046,24.069423321895563,24.464188371081597,255716400
2015-10-02,24.758018493652344,24.89932736235935,24.123256303717053,24.22643320282759,232079200
2015-10-05,24.84774398803711,24.980080760853248,24.464194430906268,24.64587534974226,208258800
2015-10-06,24.966617584228516,25.06306582262484,24.621198351629094,24.814094828421737,192787200
2015-10-07,24.84774398803711,25.06979863453207,24.540456677043768,25.063069965132033,187062400
2015-10-08,24.56063461303711,24.715400803406812,24.27128994512158,24.715400803406812,247918400
2015-10-09,25.148296356201172,25.184183152026744,24.55839142763354,24.67278390489033,211064400
2015-10-12,25.031658172607422,25.28960123253007,24.99577138000303,25.285116025176293,121868800
2015-10-13,25.074275970458984,25.222311774450123,24.825305030272983,24.856706616309225,132197200
2015-10-14,24.71988868713379,25.01371859456382,24.574094607652142,24.96213099969483,177849600
2015-10-15,25.089977264404297,25.14380831136145,24.782688353476704,24.881380032279928,150694000
2015-10-16,24.906049728393555,25.121375599610698,24.79165727106454,25.07202976659591,156930400
2015-10-19,25.06081771850586,25.065302925807504,24.697454321783546,24.85222049818976,119036800
2015-10-20,25.51838493347168,25.60810448355111,24.856706460244805,24.973340677467405,195871200
2015-10-21,25.51614761352539,25.924370011535668,25.502688566360003,25.569978668411807,167180800
2015-10-22,25.906423568725586,25.906423568725586,25.592405971095445,25.643995273146963,166616400
2015-10-23,26.709415435791016,26.743060489612784,26.092595723673156,26.175584917007193,237467600
2015-10-26,25.857074737548828,26.49632373414479,25.776327315741124,26.485109860218078,265335200
2015-10-27,25.693334579467773,26.13968708548346,25.567726545614473,25.883987522338167,279537600
2015-10-28,26.752023696899414,26.758754074856693,26.032027268696027,26.22716715926366,342205600
2015-10-29,27.034635543823242,27.070524042409595,26.5277216244667,26.624169825345273,204909200
2015-10-30,26.803617477416992,27.18941040444977,26.792401890203436,27.1378210990291,197461200
2015-11-02,27.180438995361328,27.220812714635596,26.82829110940293,27.095206348563828,128813200
2015-11-03,27.492212295532227,27.698566093648566,27.072774320250645,27.092962034880685,182076000
2015-11-04,27.36435890197754,27.77258123681901,27.279126268991515,27.61781505280359,179544400
2015-11-05,27.23821449279785,27.63692237202805,27.0715239466286,27.44770463648238,158210800
2015-11-06,27.26974868774414,27.43869228536737,27.170636279108386,27.281012281685616,132169200
2015-11-09,27.159378051757812,27.43869770715078,27.04224455710382,27.247228602394177,135485600
2015-11-10,26.30340576171875,26.596242181560243,26.14347260640302,26.33269043485336,236511600
2015-11-11,26.154720306396484,26.449807892021965,25.951987655798305,26.21328789847664,180872000
2015-11-12,26.066875457763672,26.31465909867427,26.051107454758,26.188515074628896,130102400
2015-11-13,25.30549430847168,26.033078732806032,25.289726310103216,25.94973261652534,183249600
2015-11-16,25.7199764251709,25.73349136463906,25.003655417441404,25.089252898378675,152426800
2015-11-17,25.609601974487305,25.91595322409796,25.526255832645884,25.88666856201623,110467600
2015-11-18,26.420528411865234,26.465579354077473,26.01731612030753,26.07588372005007,186698800
2015-11-19,26.756160736083984,26.97466139984939,26.301140064054348,26.499366602206727,173183200
2015-11-20,26.873294830322266,27.01295376704762,26.771927643562183,26.85076764309796,137148400
2015-11-23,26.52414894104004,26.9701608641234,26.431792268427206,26.866540595821984,129930000
2015-11-24,26.7786922454834,26.88456386674009,26.382239079760044,26.42954309208214,171212800
2015-11-25,26.58722496032715,26.857535830351882,26.562446420943623,26.85302970396378,85553200
2015-11-27,26.537662506103516,26.672818773030528,26.490358500112393,26.64578717592846,52185600
2015-11-30,26.64803695678711,26.898073613791787,26.52414430022331,26.5782057691861,156721200
2015-12-01,26.431793212890625,26.76292300239936,26.323670252183778,26.749408061956874,139409600
2015-12-02,26.19301986694336,26.60524273261725,26.14796892014572,26.431792978421072,133546400
2015-12-03,25.949743270874023,26.307904693128734,25.72899120307998,26.253843207752347,166278000
2015-12-04,26.812477111816406,26.862034179405825,25.92946558311689,25.970012118546116,231108000
2015-12-07,26.64353370666504,26.9994419961202,26.53766210119315,26.80121544281288,128336800
2015-12-08,26.632272720336914,26.71561713872775,26.323668425837894,26.472337916140933,137238000
2015-12-09,26.044347763061523,26.51063206197819,25.922708156572398,26.499368467113474,185445600
2015-12-10,26.168243408203125,26.341693176169983,26.019573897100837,26.138960462318146,116850800
2015-12-11,25.494718551635742,25.9925388777188,25.4203829465679,25.94748793326861,187544800
2015-12-14,25.337039947509766,25.382090894484865,24.731094914768907,25.26946180846365,257274800
2015-12-15,24.88877296447754,25.40912046906789,24.857236960391255,25.215398319061666,213292400
2015-12-16,25.080244064331055,25.226662219957333,24.508089819376277,25.01942511402226,224954000
2015-12-17,24.54863739013672,25.28523088788774,24.54863739013672,25.233420749936244,179091200
2015-12-18,23.88412094116211,24.670271389359083,23.834563874077595,24.53286550142011,385813200
2015-12-21,24.17696189880371,24.185972432616467,23.780507003960455,24.165698301891865,190362400
2015-12-22,24.15443229675293,24.26480830958003,23.978729495298605,24.19272576997696,131157600
2015-12-23,24.465290069580078,24.519351549372036,24.147675223812477,24.163443227026107,130629600
2015-12-24,24.33462905883789,24.553129661995854,24.316608000754563,24.553129661995854,54281600
2015-12-28,24.06207847595215,24.258053709263866,23.917913379694166,24.235526516624457,106816800
2015-12-29,24.49457550048828,24.650004204080133,24.071090715043937,24.093616190696064,123724800
2015-12-30,24.174705505371094,24.485561145461162,24.143169500662683,24.45853126633016,100855200
2015-12-31,23.710676193237305,24.109382410367616,23.611562045406348,24.104878003004163,163649200
2016-01-04,23.730945587158203,23.735451712532264,22.97633113383233,23.113738741825244,270597600
2016-01-05,23.136268615722656,23.84357919872016,23.06869218950172,23.82105372331318,223164000
2016-01-06,22.683496475219727,23.059678916016708,22.496533504828697,22.65196046967987,273829600
2016-01-07,21.726146697998047,22.555096713640157,21.721642291419773,22.2284731013443,324377600
2016-01-08,21.841028213500977,22.32533353970958,21.795977274655915,22.199189536076883,283192000
2016-01-11,22.194683074951172,22.314069607807568,21.926625352707706,22.29379720120922,198957600
2016-01-12,22.516803741455078,22.681242941827485,22.264514002903095,22.64970693933139,196616800
2016-01-13,21.937891006469727,22.79387266060429,21.917618597967834,22.597897452169544,249758400
2016-01-14,22.417694091796875,22.633943464420273,21.566218416957746,22.06629186880513,252680400
2016-01-15,21.879322052001953,22.00997218287025,21.480615908897953,21.66983191753492,319335600
2016-01-19,21.773456573486328,22.22171987191926,21.51215625892898,22.167658389749423,212350800
2016-01-20,21.802738189697266,22.118099967207257,21.043617548233343,21.42205133752865,289337600
2016-01-21,21.69236183166504,22.04826842385823,21.386010591829923,21.863556798538532,208646000
2016-01-22,22.845678329467773,22.85468886058117,22.15864208825636,22.21720796261881,263202000
2016-01-25,22.39967155456543,22.870460275096484,22.347861422573573,22.868207212335967,207178000
2016-01-26,22.52356719970703,22.72404686256047,22.09107186311873,22.510052257496053,300308000
2016-01-27,21.043621063232422,21.76669969383574,21.02559999440265,21.63379817802954,533478800
2016-01-28,21.19454002380371,21.29140110397176,20.811601828860308,21.12696360512257,222715200
2016-01-29,21.926631927490234,21.926631927490234,21.253110404073695,21.352224560051493,257666000
2016-02-01,21.72164535522461,21.784717367715892,21.48962971559591,21.730655888235283,163774000
2016-02-02,21.28238868713379,21.633790816826192,21.237336030389166,21.494130158792558,149428800
2016-02-03,21.703622817993164,21.81399883237092,21.192287564028874,21.39952465347622,183857200
2016-02-04,21.87801170349121,22.04334319664708,21.558675159051454,21.7104166498697,185886800
2016-02-05,21.2936954498291,21.950489233076475,21.218958199443556,21.859896689195967,185672400
2016-02-08,21.517908096313477,21.674178432256767,21.071741332145493,21.092123743304253,216085600
2016-02-09,21.513378143310547,21.72853561437277,21.27330941163505,21.354842514451022,177324800
2016-02-10,21.35030746459961,21.82138713152791,21.31180620964419,21.724000486229354,169374400
2016-02-11,21.221221923828125,21.45223299889895,20.969828433379384,21.241606067115114,200298800
2016-02-12,21.286897659301758,21.402403176130246,21.0649477791782,21.332194787425067,161405600
2016-02-16,21.887069702148438,21.934630387457513,21.42731468291873,21.520170765310173,196231600
2016-02-17,22.222267150878906,22.242649566362235,21.77610029204698,21.893869391071842,179452800
2016-02-18,21.801008224487305,22.396651175658235,21.762505235441324,22.38532646219024,156084000
2016-02-19,21.751184463500977,21.91425067774679,21.69682963472199,21.742125037386337,141496800
2016-02-22,21.941431045532227,21.9459616233322,21.724009964680704,21.812337224779473,137123200
2016-02-23,21.4454345703125,21.855363635836255,21.41372744523932,21.832715936199516,127770400
2016-02-24,21.7647705078125,21.828184756206117,21.13515514460634,21.284633068313013,145022800
2016-02-25,21.91425323486328,21.91425323486328,21.572267202742797,21.753452290359903,110330800
2016-02-26,21.948226928710938,22.199618703705234,21.873487946137665,22.013904755677466,115964400
2016-02-29,21.89839744567871,22.24717758078485,21.889338019426862,21.9368987113174,140865200
2016-03-01,22.768083572387695,22.82243840662474,22.063729104403325,22.115820377816053,201628400
2016-03-02,22.817903518676758,22.849610640916676,22.566510100982722,22.76354869882384,132678400
2016-03-03,22.98776626586914,23.03532695424258,22.7499610960932,22.779404661211583,147822800
2016-03-04,23.32975959777832,23.497354704142662,22.958331671290157,23.184812198559,184220400
2016-03-07,23.071565628051758,23.28898666744624,22.865467575179874,23.189334709757958,143315600
2016-03-08,22.881328582763672,23.04666013654313,22.738646465215737,22.824708448003626,126247600
2016-03-09,22.901702880859375,23.005883676665537,22.709193123136984,22.944732989793426,108806800
2016-03-10,22.913026809692383,23.155360823111348,22.682017509985283,22.96738336201888,134054400
2016-03-11,23.159896850585938,23.164425700391348,22.987771183525282,23.155366272871404,109632800
2016-03-14,23.218774795532227,23.307103760030373,23.05117974763284,23.080623311768452,100304400
2016-03-15,23.685327529907227,23.821215463816046,23.51999602958046,23.54490901905311,160270800
2016-03-16,24.00013542175293,24.077137951320523,23.68759127068511,23.692121847664875,153214000
2016-03-17,23.961639404296875,24.1133809360807,23.771394871388694,23.89822340805467,137682800
2016-03-18,23.988811492919922,24.120170583094062,23.823481713829104,24.08393287770441,176820800
2016-03-21,23.98655128479004,24.38062688248228,23.81216032706883,23.991080134642278,142010800
2016-03-22,24.169994354248047,24.299088144055386,23.828008384512952,23.83706781003208,129777600
2016-03-23,24.036365509033203,24.24925764929279,23.984275981889954,24.11563503557814,102814000
2016-03-24,23.932193756103516,24.063552859351564,23.755539244519138,23.886898347767186,104532000
2016-03-28,23.823484420776367,24.04996492146888,23.79404084982452,24.00693307340639,77645600
2016-03-29,24.38741683959961,24.412329829288048,23.75327083865382,23.755536127146087,124760400
2016-03-30,24.813203811645508,25.007977186036836,24.595782732119893,24.60710744864161,182404400
2016-03-31,24.68410301208496,24.890201044722406,24.659190025108817,24.849434495844047,103553600
2016-04-01,24.91058349609375,24.912848784343115,24.5051832948904,24.636542366815014,103496000
2016-04-04,25.16651153564453,25.408845579897044,24.97400174550099,25.007974163050374,149424800
2016-04-05,24.869815826416016,25.078179138251425,24.781488595666413,24.801872733174786,106314800
2016-04-06,25.130273818969727,25.134804396192514,24.73166769090215,24.964944036425578,105616400
2016-04-07,24.582191467285156,25.00797414695786,24.487070080535233,24.90152804506245,127207600
2016-04-08,24.609365463256836,24.860757162220555,24.498388803456823,24.665985573310813,94326800
2016-04-11,24.69090461730957,25.05100952930948,24.647874495078657,24.67958162847372,117630000
2016-04-12,25.01250457763672,25.026092853404545,24.609369602707936,24.763374669167092,108929200
2016-04-13,25.3748722076416,25.442815312275144,25.09403690709012,25.09403690709012,133029200
2016-04-14,25.38846206665039,25.4541416147626,25.21407285317995,25.27975240129216,101895600
2016-04-15,24.87888526916504,25.43376359090041,24.851708712088698,25.390731738317168,187756000
2016-04-18,24.34211540222168,24.675040155874022,24.219815772592725,24.661451884106942,243286000
